TestDataID,Rating
8612,4.09814
8613,3.2315
8614,3.48426
8615,4.31342
8616,4.433
8617,4.34787
8618,4.6935
8619,4.05738
8620,3.76284
8621,3.93897
8622,4.15203
8623,2.62934
8624,2.7727
8625,4.61265
8626,4.65883
8627,2.4515
8628,3.10449
8629,4.66739
8630,4.65221
8631,3.89768
8632,4.29794
8633,2.79581
8634,3.51764
8635,4.04655
8636,4.53644
8637,3.47921
8638,3.58532
8639,3.48064
8640,3.23112
8641,3.61635
8642,2.65367
8643,3.81106
8644,4.23613
8645,3.74793
8646,3.17526
8647,3.7772
8648,3.95475
8649,4.06772
8650,3.10827
8651,3.79462
8652,3.54956
8653,4.00768
8654,3.49977
8655,4.22639
8656,3.15544
8657,3.29984
8658,4.08487
8659,2.6929
8660,3.58268
8661,3.66419
8662,3.6902
8663,3.97784
8664,3.72101
8665,3.51687
8666,3.67695
8667,4.46471
8668,3.59413
8669,3.59365
8670,3.67393
8671,4.27141
8672,3.0643
8673,4.08101
8674,3.91318
8675,3.51716
8676,4.16385
8677,3.23064
8678,2.8918
8679,3.71924
8680,3.14283
8681,3.83031
8682,3.64484
8683,3.15911
8684,3.77699
8685,3.46383
8686,4.80776
8687,4.02829
8688,4.22855
8689,3.47795
8690,3.26986
8691,3.32159
8692,2.77773
8693,4.40533
8694,2.84772
8695,4.01232
8696,4.04554
8697,3.99856
8698,3.6657
8699,3.3608
8700,3.1651
8701,3.40196
8702,4.04607
8703,3.95803
8704,3.688
8705,3.81096
8706,4.20557
8707,3.82661
8708,3.43264
8709,3.73198
8710,3.39567
8711,0.870307
8712,3.82501
8713,4.46595
8714,2.19635
8715,1.50339
8716,2.91545
8717,3.0098
8718,1.54377
8719,3.75609
8720,2.69695
8721,2.03367
8722,2.42389
8723,2.03865
8724,2.14482
8725,2.97693
8726,3.03741
8727,2.6139
8728,1.96582
8729,1.648
8730,2.88522
8731,2.73012
8732,3.09595
8733,2.67629
8734,1.27803
8735,2.40319
8736,2.98265
8737,2.0708
8738,2.58232
8739,1.67943
8740,2.31108
8741,3.64102
8742,3.72646
8743,3.6895
8744,4.11846
8745,2.7644
8746,4.32228
8747,2.0449
8748,2.67035
8749,1.94679
8750,2.72062
8751,3.2837
8752,2.64103
8753,4.32803
8754,3.32007
8755,4.45745
8756,2.64719
8757,3.87881
8758,2.38315
8759,2.74544
8760,3.55097
8761,3.04121
8762,2.79819
8763,3.25963
8764,2.9328
8765,1.94988
8766,2.73148
8767,2.7822
8768,3.18901
8769,2.21396
8770,3.78455
8771,1.72806
8772,3.38121
8773,2.53156
8774,2.3925
8775,3.08893
8776,2.47703
8777,2.77715
8778,2.6062
8779,2.93045
8780,3.37573
8781,2.52773
8782,2.55489
8783,2.54202
8784,3.611
8785,2.9107
8786,2.60623
8787,3.01401
8788,2.31583
8789,2.80805
8790,3.37188
8791,3.19571
8792,2.9538
8793,3.97438
8794,3.18983
8795,1.6879
8796,3.07656
8797,2.77221
8798,2.41386
8799,2.95794
8800,2.42425
8801,3.67492
8802,3.35902
8803,3.01349
8804,3.2999
8805,2.46475
8806,2.16211
8807,2.67881
8808,3.12411
8809,2.79525
8810,2.21775
8811,3.29353
8812,1.57354
8813,5.04382
8814,5.03163
8815,4.70273
8816,3.96636
8817,4.70846
8818,4.88406
8819,4.81127
8820,4.43002
8821,4.75135
8822,3.65233
8823,3.86317
8824,3.94803
8825,3.6961
8826,4.05404
8827,4.13516
8828,4.19625
8829,3.41017
8830,3.68449
8831,3.59848
8832,4.17116
8833,3.67201
8834,3.77297
8835,4.43907
8836,4.07464
8837,4.02537
8838,3.92603
8839,4.03852
8840,4.28243
8841,3.52415
8842,3.30676
8843,3.38851
8844,2.76179
8845,3.45569
8846,3.66224
8847,3.17516
8848,3.00572
8849,3.40128
8850,3.25162
8851,3.30684
8852,3.91252
8853,2.68586
8854,3.61905
8855,2.62925
8856,4.19889
8857,4.26578
8858,2.95193
8859,3.45468
8860,3.56842
8861,4.05877
8862,3.57888
8863,3.90098
8864,3.12141
8865,3.33224
8866,3.53677
8867,3.92285
8868,3.58583
8869,3.32394
8870,4.57242
8871,4.30403
8872,3.74185
8873,4.23773
8874,4.23007
8875,4.31759
8876,3.65221
8877,4.46346
8878,3.68451
8879,3.614
8880,4.64522
8881,4.20089
8882,4.73847
8883,2.93013
8884,2.54668
8885,2.90399
8886,3.8219
8887,4.21933
8888,3.96279
8889,4.32755
8890,3.68208
8891,4.24641
8892,3.60395
8893,3.48546
8894,3.71066
8895,3.92785
8896,2.95252
8897,4.22186
8898,4.20574
8899,3.44176
8900,3.09575
8901,3.67955
8902,3.87801
8903,4.05034
8904,3.7852
8905,3.54329
8906,3.26854
8907,4.47328
8908,3.99281
8909,3.52788
8910,4.32497
8911,3.76883
8912,4.11551
8913,4.05706
8914,3.57686
8915,3.595
8916,4.51032
8917,4.31292
8918,4.79218
8919,5.08137
8920,4.83268
8921,4.84257
8922,4.23781
8923,5.05994
8924,4.20602
8925,3.91019
8926,4.40817
8927,3.96448
8928,3.7792
8929,4.27214
8930,3.8798
8931,3.64751
8932,3.89059
8933,4.03365
8934,4.34156
8935,2.64826
8936,3.71747
8937,3.96067
8938,3.64926
8939,3.46498
8940,4.67412
8941,4.63535
8942,4.57519
8943,4.20747
8944,4.53837
8945,3.94949
8946,4.14072
8947,5.04464
8948,4.37199
8949,4.01622
8950,4.95709
8951,5.03634
8952,3.65271
8953,4.42104
8954,4.66258
8955,3.96899
8956,4.10752
8957,4.68732
8958,3.83388
8959,4.02605
8960,4.48411
8961,4.30516
8962,3.70533
8963,4.70436
8964,4.94027
8965,4.61589
8966,4.12942
8967,4.52602
8968,4.65527
8969,3.42809
8970,3.83023
8971,4.14123
8972,3.99789
8973,4.2792
8974,4.72142
8975,3.91752
8976,4.43482
8977,3.61441
8978,3.90408
8979,2.8806
8980,4.06459
8981,3.42658
8982,3.51747
8983,4.01013
8984,4.07282
8985,3.30215
8986,3.8212
8987,4.10593
8988,3.11685
8989,4.787
8990,4.62113
8991,3.23263
8992,4.12384
8993,3.23392
8994,4.7993
8995,4.98129
8996,5.11086
8997,3.71209
8998,3.12289
8999,2.05392
9000,3.03649
9001,3.12852
9002,3.61513
9003,3.5177
9004,2.89754
9005,3.35069
9006,3.06819
9007,2.9491
9008,2.26789
9009,2.20468
9010,3.77897
9011,2.83391
9012,2.50888
9013,2.47807
9014,3.59151
9015,2.70892
9016,2.82272
9017,3.27386
9018,2.64722
9019,3.41032
9020,2.61248
9021,2.49142
9022,3.49359
9023,2.37677
9024,3.34829
9025,3.03637
9026,2.72213
9027,3.33192
9028,3.22052
9029,3.33462
9030,2.46302
9031,3.1214
9032,3.15737
9033,3.12165
9034,2.13285
9035,2.7486
9036,4.36947
9037,3.59358
9038,3.45172
9039,3.81131
9040,2.69893
9041,4.69531
9042,4.31054
9043,4.28121
9044,3.992
9045,4.38964
9046,4.36779
9047,4.289
9048,4.46179
9049,4.53966
9050,4.09168
9051,4.40793
9052,3.83756
9053,4.09486
9054,3.96886
9055,4.34555
9056,4.3335
9057,3.90648
9058,3.57333
9059,4.39873
9060,4.0524
9061,4.40745
9062,3.55522
9063,3.20128
9064,3.24138
9065,1.50767
9066,3.8483
9067,4.25305
9068,4.19223
9069,4.44433
9070,3.97171
9071,4.31013
9072,4.49472
9073,4.2668
9074,3.86874
9075,2.33152
9076,4.33641
9077,4.00028
9078,3.21276
9079,3.6325
9080,4.49046
9081,4.60027
9082,3.99062
9083,4.62608
9084,4.16625
9085,2.04873
9086,4.72178
9087,3.84442
9088,4.50204
9089,4.54057
9090,4.35021
9091,4.38717
9092,4.48063
9093,1.80816
9094,4.89483
9095,4.36548
9096,2.13345
9097,3.1095
9098,4.2862
9099,4.2048
9100,2.65017
9101,2.64518
9102,3.58833
9103,3.89057
9104,3.15198
9105,2.18154
9106,3.78267
9107,3.1704
9108,3.52923
9109,2.77583
9110,4.32198
9111,3.91826
9112,3.43263
9113,4.04891
9114,3.3747
9115,3.56352
9116,3.70582
9117,3.309
9118,3.87302
9119,5.04286
9120,4.47345
9121,4.52687
9122,4.57253
9123,4.65237
9124,4.10139
9125,4.31318
9126,4.47969
9127,4.29173
9128,3.64805
9129,4.29799
9130,4.0896
9131,4.25379
9132,2.8813
9133,4.48344
9134,3.80137
9135,4.21763
9136,3.85542
9137,3.53573
9138,3.46303
9139,3.49887
9140,4.32438
9141,4.08063
9142,2.79638
9143,2.60602
9144,2.35735
9145,4.1491
9146,3.99663
9147,3.62108
9148,2.53594
9149,3.28762
9150,3.7534
9151,3.09804
9152,3.73202
9153,4.16947
9154,4.3992
9155,4.06089
9156,3.52667
9157,3.59668
9158,3.88891
9159,3.26847
9160,2.04684
9161,4.0286
9162,2.59419
9163,3.40807
9164,4.41007
9165,2.74232
9166,3.78583
9167,3.60101
9168,2.72207
9169,2.16884
9170,3.30814
9171,3.60785
9172,3.54346
9173,2.5806
9174,3.21192
9175,2.47136
9176,3.09126
9177,3.20372
9178,2.99907
9179,3.06136
9180,3.79278
9181,3.28458
9182,2.94982
9183,2.40789
9184,3.98462
9185,3.49991
9186,3.48676
9187,3.63992
9188,2.69847
9189,3.31209
9190,3.31527
9191,3.51316
9192,3.49486
9193,3.715
9194,2.82534
9195,3.44283
9196,3.38127
9197,2.73267
9198,2.84798
9199,3.99967
9200,2.68643
9201,3.85813
9202,3.75895
9203,3.71576
9204,3.8892
9205,3.82718
9206,4.92071
9207,3.35709
9208,3.54779
9209,4.16149
9210,3.13814
9211,3.75027
9212,3.67815
9213,3.44783
9214,2.74621
9215,4.02537
9216,3.74343
9217,4.68308
9218,3.7511
9219,3.8438
9220,3.36913
9221,4.37086
9222,3.63061
9223,4.21154
9224,2.42165
9225,3.60939
9226,3.61992
9227,3.2251
9228,3.28848
9229,3.54938
9230,3.23198
9231,3.39821
9232,3.24564
9233,3.97027
9234,2.67492
9235,2.59395
9236,2.06418
9237,2.02284
9238,3.15453
9239,2.86835
9240,2.39907
9241,2.09595
9242,3.42691
9243,3.66497
9244,3.10687
9245,2.82333
9246,2.93839
9247,3.29077
9248,2.61173
9249,3.85948
9250,2.97101
9251,3.1295
9252,1.66033
9253,2.17614
9254,3.38156
9255,3.03106
9256,2.37408
9257,3.56252
9258,2.21992
9259,2.81812
9260,2.47807
9261,3.06939
9262,3.34041
9263,2.73159
9264,3.73898
9265,4.00369
9266,4.07726
9267,4.95356
9268,4.17925
9269,3.90245
9270,3.00911
9271,4.82231
9272,4.32941
9273,4.12623
9274,4.46428
9275,3.71355
9276,4.15768
9277,4.05281
9278,4.4564
9279,4.37561
9280,4.40192
9281,4.86122
9282,4.8262
9283,3.99806
9284,3.16575
9285,3.62577
9286,3.44509
9287,3.30404
9288,3.46133
9289,3.18109
9290,3.42622
9291,2.40988
9292,2.9971
9293,2.98918
9294,3.00084
9295,2.4197
9296,2.71634
9297,3.31876
9298,3.27647
9299,3.45086
9300,2.88748
9301,3.39719
9302,2.73996
9303,3.31125
9304,3.85245
9305,4.42265
9306,4.1995
9307,1.63624
9308,2.16383
9309,3.80178
9310,3.58089
9311,5.07589
9312,3.53235
9313,4.21792
9314,3.62352
9315,2.97615
9316,3.82052
9317,4.51973
9318,3.46754
9319,3.52362
9320,4.91858
9321,4.18306
9322,3.94523
9323,4.34315
9324,3.80723
9325,4.0831
9326,4.14827
9327,3.86296
9328,4.34449
9329,4.11847
9330,3.64571
9331,3.98941
9332,4.00231
9333,3.72031
9334,3.99665
9335,2.99473
9336,3.50671
9337,4.2524
9338,3.23209
9339,3.62614
9340,2.88281
9341,3.78812
9342,3.29616
9343,3.77739
9344,3.35362
9345,2.68656
9346,4.03963
9347,3.81189
9348,3.13642
9349,3.49434
9350,3.47058
9351,3.54887
9352,3.73223
9353,4.06229
9354,3.80103
9355,3.98385
9356,3.5242
9357,3.80625
9358,3.22104
9359,3.52188
9360,4.08694
9361,3.0862
9362,3.76121
9363,4.14002
9364,3.85165
9365,3.78057
9366,4.34553
9367,4.29766
9368,3.66372
9369,3.95726
9370,3.74528
9371,4.28606
9372,3.14711
9373,4.1862
9374,4.26903
9375,4.03134
9376,4.0405
9377,3.77884
9378,2.05621
9379,4.33378
9380,4.63613
9381,2.4663
9382,3.16634
9383,2.90327
9384,4.18763
9385,3.96758
9386,2.14542
9387,2.58634
9388,2.62491
9389,3.90485
9390,3.39477
9391,3.25512
9392,3.85881
9393,2.20103
9394,3.37073
9395,1.99875
9396,3.89647
9397,3.13652
9398,3.32993
9399,3.28961
9400,4.16641
9401,2.62584
9402,2.84983
9403,3.43892
9404,3.20105
9405,3.89026
9406,3.03691
9407,4.68979
9408,2.51297
9409,3.50178
9410,3.00502
9411,2.43211
9412,3.49344
9413,3.82574
9414,3.70859
9415,3.06409
9416,1.22609
9417,3.06008
9418,2.49243
9419,4.32036
9420,3.20125
9421,3.97014
9422,3.83645
9423,3.96071
9424,3.6512
9425,4.97003
9426,5.05278
9427,5.10952
9428,4.5103
9429,3.68012
9430,5.16043
9431,4.02198
9432,3.4631
9433,4.45522
9434,4.48819
9435,4.71834
9436,3.9607
9437,4.78869
9438,3.53803
9439,3.88959
9440,4.08992
9441,4.18373
9442,3.55865
9443,4.13125
9444,4.36937
9445,4.43194
9446,3.95329
9447,3.45225
9448,4.64807
9449,3.16341
9450,4.08645
9451,4.13768
9452,3.5841
9453,3.46248
9454,4.16832
9455,4.06027
9456,4.2837
9457,3.85953
9458,3.55743
9459,3.90276
9460,3.66539
9461,4.26164
9462,3.74545
9463,3.97836
9464,4.13431
9465,3.89213
9466,4.02752
9467,3.40069
9468,4.53146
9469,3.52624
9470,3.23869
9471,3.92735
9472,4.74621
9473,4.39083
9474,3.98327
9475,4.91963
9476,3.37924
9477,3.95795
9478,4.49449
9479,4.02476
9480,4.1135
9481,4.06278
9482,3.50538
9483,3.80897
9484,4.34439
9485,3.80979
9486,4.32133
9487,3.47659
9488,3.97326
9489,3.9089
9490,4.22197
9491,3.52659
9492,3.5958
9493,4.24378
9494,4.02868
9495,1.86147
9496,3.87793
9497,3.89182
9498,3.45678
9499,4.34688
9500,4.40499
9501,3.78481
9502,4.22573
9503,3.60845
9504,3.80912
9505,3.95866
9506,3.52463
9507,3.10761
9508,3.76992
9509,3.40993
9510,2.96287
9511,3.28161
9512,3.73081
9513,3.67135
9514,3.6126
9515,3.88363
9516,4.06971
9517,2.59948
9518,3.62348
9519,4.52842
9520,4.83867
9521,4.02317
9522,3.7602
9523,4.41213
9524,4.01564
9525,4.13514
9526,4.23639
9527,4.6629
9528,3.93459
9529,4.84533
9530,4.15004
9531,3.9
9532,4.57048
9533,4.40137
9534,4.56189
9535,3.94098
9536,4.14014
9537,4.29474
9538,3.51401
9539,4.02722
9540,3.71444
9541,3.07766
9542,2.16151
9543,2.98698
9544,4.46338
9545,3.04957
9546,4.2693
9547,3.98738
9548,3.80943
9549,2.95702
9550,4.0728
9551,3.90128
9552,3.59048
9553,3.25787
9554,3.65473
9555,4.54864
9556,3.96353
9557,3.65214
9558,3.64661
9559,3.40589
9560,3.32612
9561,3.14357
9562,2.66713
9563,4.38377
9564,4.43639
9565,3.1661
9566,2.93626
9567,3.43205
9568,3.9759
9569,3.77281
9570,3.68362
9571,3.95482
9572,3.13627
9573,2.19075
9574,3.28015
9575,3.39358
9576,3.82063
9577,3.02582
9578,3.91293
9579,4.58488
9580,4.08699
9581,3.9285
9582,4.50144
9583,4.54781
9584,4.35778
9585,4.41602
9586,4.68198
9587,4.70294
9588,4.60737
9589,4.35426
9590,4.24882
9591,4.61248
9592,4.79227
9593,2.80745
9594,4.07674
9595,4.48602
9596,4.03349
9597,3.39013
9598,3.76725
9599,4.34415
9600,3.3459
9601,4.27588
9602,3.73621
9603,4.38769
9604,4.80804
9605,3.93497
9606,3.83488
9607,4.03636
9608,4.22464
9609,4.53785
9610,4.67538
9611,4.23023
9612,3.29729
9613,4.4829
9614,3.95394
9615,4.74767
9616,4.62755
9617,3.95161
9618,3.92693
9619,3.69477
9620,3.62594
9621,4.05167
9622,4.7675
9623,4.0908
9624,4.37454
9625,3.82507
9626,3.25321
9627,2.85504
9628,4.16963
9629,3.86452
9630,3.59606
9631,3.69754
9632,4.49818
9633,2.82398
9634,4.40942
9635,4.37957
9636,2.20157
9637,4.08021
9638,3.75779
9639,4.22894
9640,2.61583
9641,4.1417
9642,2.84949
9643,3.71424
9644,3.67205
9645,4.17791
9646,4.52849
9647,4.75662
9648,3.44014
9649,4.44629
9650,4.42184
9651,4.61384
9652,4.89021
9653,3.48366
9654,3.94994
9655,3.77779
9656,4.09746
9657,3.79497
9658,4.50307
9659,3.68732
9660,3.66046
9661,3.84373
9662,1.76694
9663,4.17084
9664,3.35556
9665,3.86903
9666,3.61849
9667,3.34003
9668,4.07016
9669,4.22388
9670,3.66318
9671,4.128
9672,4.0321
9673,4.03564
9674,3.56897
9675,3.90846
9676,3.78975
9677,4.03361
9678,4.19632
9679,3.5567
9680,3.85482
9681,3.30243
9682,4.3004
9683,4.30578
9684,4.23774
9685,3.74857
9686,3.54032
9687,3.98601
9688,3.97787
9689,3.40428
9690,4.0995
9691,3.44084
9692,3.65256
9693,4.28813
9694,4.15218
9695,3.74607
9696,4.6448
9697,4.12511
9698,4.38898
9699,3.96863
9700,4.47969
9701,3.68906
9702,3.20622
9703,3.76473
9704,3.43639
9705,4.50447
9706,4.29028
9707,3.20571
9708,4.08869
9709,3.83555
9710,2.05507
9711,3.69882
9712,2.60826
9713,3.28847
9714,2.74771
9715,2.94507
9716,4.34244
9717,4.09969
9718,2.95054
9719,3.81109
9720,4.52188
9721,3.05653
9722,2.926
9723,3.08202
9724,3.91794
9725,5.0052
9726,4.28206
9727,4.1592
9728,3.19122
9729,3.25785
9730,3.8916
9731,4.04117
9732,4.00962
9733,4.26624
9734,3.04399
9735,3.09825
9736,4.574
9737,3.99951
9738,4.23698
9739,4.19977
9740,3.21572
9741,3.97656
9742,4.01251
9743,3.35342
9744,3.89197
9745,4.18431
9746,3.60816
9747,3.97341
9748,3.9518
9749,3.69333
9750,3.7511
9751,4.27226
9752,3.47498
9753,2.60614
9754,3.72788
9755,3.12925
9756,3.36951
9757,4.67384
9758,2.53676
9759,2.11392
9760,3.80972
9761,2.64402
9762,2.5243
9763,2.27533
9764,3.94408
9765,3.68552
9766,3.84323
9767,2.62197
9768,3.35326
9769,3.76406
9770,3.45914
9771,2.63124
9772,1.91898
9773,4.28012
9774,2.59933
9775,3.46252
9776,4.01921
9777,3.6401
9778,4.28599
9779,3.91898
9780,2.97995
9781,3.69814
9782,3.73051
9783,4.24065
9784,3.9558
9785,3.24106
9786,4.17692
9787,3.90633
9788,3.53568
9789,2.71905
9790,3.91707
9791,4.05399
9792,4.09037
9793,4.47305
9794,4.58477
9795,1.77824
9796,4.76083
9797,3.56184
9798,3.07792
9799,3.79123
9800,3.93171
9801,3.9142
9802,4.70197
9803,3.22178
9804,3.31666
9805,3.97438
9806,3.81552
9807,3.99139
9808,4.28019
9809,3.00926
9810,3.53203
9811,4.27171
9812,4.44695
9813,4.38247
9814,4.47363
9815,4.46111
9816,4.02488
9817,3.97389
9818,1.80203
9819,3.15675
9820,3.06297
9821,3.2568
9822,3.82676
9823,3.56063
9824,4.42361
9825,2.2782
9826,3.92923
9827,4.30454
9828,4.63077
9829,4.13058
9830,2.61451
9831,2.96921
9832,2.9843
9833,3.65145
9834,4.60306
9835,4.88024
9836,4.6674
9837,4.31587
9838,3.73088
9839,4.19441
9840,4.00572
9841,2.90694
9842,3.04144
9843,2.34926
9844,4.84923
9845,3.59526
9846,4.61091
9847,2.42088
9848,2.32879
9849,2.35833
9850,3.71678
9851,3.48018
9852,2.68133
9853,1.91925
9854,3.27414
9855,2.21829
9856,2.35482
9857,4.28491
9858,3.68302
9859,2.60682
9860,3.23934
9861,4.016
9862,3.75063
9863,3.35821
9864,3.5024
9865,2.70813
9866,3.5462
9867,3.34119
9868,2.96478
9869,3.36119
9870,3.59821
9871,3.03883
9872,2.87164
9873,3.70869
9874,3.33073
9875,2.5441
9876,2.43503
9877,2.37522
9878,2.81685
9879,3.73548
9880,3.45323
9881,2.29089
9882,3.5489
9883,2.70899
9884,1.04437
9885,2.94833
9886,2.72921
9887,1.73311
9888,2.70335
9889,2.39698
9890,1.8387
9891,1.24091
9892,3.1362
9893,2.06091
9894,3.58225
9895,2.00761
9896,3.49512
9897,3.29339
9898,3.33729
9899,1.36833
9900,3.04937
9901,2.85087
9902,0.943552
9903,1.76528
9904,1.60427
9905,1.85845
9906,3.12291
9907,1.52052
9908,3.25238
9909,2.29287
9910,3.29187
9911,3.4148
9912,3.17543
9913,3.90765
9914,4.17411
9915,4.45856
9916,4.24869
9917,3.76948
9918,4.26314
9919,4.18836
9920,4.00398
9921,3.61474
9922,3.64839
9923,3.94687
9924,4.17065
9925,3.89903
9926,4.38005
9927,4.6079
9928,2.96904
9929,3.38505
9930,3.61993
9931,3.08185
9932,3.28945
9933,2.26859
9934,2.70216
9935,2.71551
9936,3.78043
9937,3.85247
9938,2.0628
9939,3.57374
9940,3.9683
9941,3.487
9942,3.64276
9943,3.46803
9944,3.76523
9945,3.60458
9946,4.06686
9947,4.14243
9948,4.32462
9949,2.95774
9950,3.80202
9951,4.00799
9952,3.94256
9953,3.62108
9954,3.50187
9955,3.10198
9956,3.81572
9957,3.59236
9958,4.15264
9959,2.60677
9960,4.12459
9961,3.37325
9962,2.17977
9963,3.83917
9964,4.06518
9965,3.43198
9966,3.04709
9967,3.13325
9968,2.71986
9969,3.26467
9970,2.8939
9971,0.989435
9972,3.07727
9973,2.43309
9974,1.96279
9975,2.65279
9976,2.90825
9977,3.70499
9978,2.31316
9979,3.6274
9980,3.60066
9981,2.78493
9982,3.6106
9983,3.24783
9984,3.58553
9985,3.97829
9986,3.72074
9987,3.20353
9988,3.07007
9989,2.08394
9990,2.91492
9991,3.55725
9992,3.032
9993,2.85249
9994,2.80301
9995,2.47429
9996,3.09643
9997,3.30152
9998,2.92583
9999,3.07784
10000,3.41302
10001,2.29211
10002,3.66512
10003,3.40405
10004,2.03697
10005,2.84054
10006,3.71071
10007,3.27548
10008,3.82826
10009,2.4913
10010,2.83589
10011,2.89666
10012,3.55774
10013,3.82298
10014,3.84294
10015,2.08209
10016,3.95858
10017,3.11009
10018,3.05649
10019,2.94797
10020,3.72535
10021,2.97376
10022,3.81137
10023,2.92327
10024,3.53895
10025,3.85573
10026,2.83765
10027,3.34559
10028,3.22388
10029,3.2145
10030,3.9685
10031,2.98534
10032,3.28884
10033,3.32677
10034,3.74897
10035,2.81861
10036,4.31614
10037,5.32635
10038,5.15875
10039,3.96613
10040,4.56767
10041,4.857
10042,4.81985
10043,3.86934
10044,3.48794
10045,3.12299
10046,3.77454
10047,3.16186
10048,2.47806
10049,3.10499
10050,2.58213
10051,3.50637
10052,2.386
10053,3.2594
10054,2.0182
10055,2.2304
10056,3.70045
10057,3.71415
10058,2.60562
10059,2.70655
10060,3.39106
10061,3.94906
10062,3.18196
10063,3.65124
10064,3.26031
10065,3.88835
10066,3.62256
10067,4.19709
10068,3.36929
10069,4.25017
10070,3.70771
10071,3.82105
10072,3.78262
10073,2.93207
10074,2.9502
10075,3.46665
10076,3.64978
10077,2.6778
10078,3.7885
10079,4.12749
10080,4.64317
10081,4.21333
10082,3.84237
10083,4.15383
10084,3.90232
10085,4.76195
10086,3.47348
10087,4.28325
10088,4.70651
10089,4.39196
10090,4.18676
10091,4.04041
10092,4.42452
10093,4.61949
10094,4.47267
10095,4.34628
10096,4.44107
10097,3.95913
10098,3.78071
10099,3.46267
10100,3.51296
10101,3.65663
10102,3.61966
10103,3.75657
10104,4.06715
10105,3.99776
10106,3.8065
10107,3.44079
10108,3.9189
10109,4.31449
10110,2.07663
10111,3.44874
10112,3.28676
10113,3.00282
10114,3.5876
10115,3.95888
10116,3.5862
10117,3.01199
10118,2.32737
10119,3.75743
10120,2.6887
10121,2.16502
10122,1.60748
10123,4.16069
10124,4.10733
10125,3.41991
10126,2.69682
10127,4.10246
10128,4.51118
10129,4.75073
10130,3.46044
10131,3.88217
10132,3.54467
10133,3.39108
10134,3.60845
10135,4.43764
10136,3.64721
10137,3.87811
10138,4.64384
10139,3.72261
10140,2.63628
10141,3.28832
10142,3.76693
10143,2.81368
10144,3.86588
10145,3.816
10146,3.75394
10147,4.20199
10148,2.49872
10149,3.98032
10150,3.33944
10151,4.25381
10152,4.12527
10153,3.6194
10154,3.664
10155,3.99029
10156,4.70058
10157,3.81104
10158,3.67432
10159,2.11825
10160,3.5859
10161,3.55929
10162,3.83719
10163,4.40471
10164,3.34608
10165,4.33072
10166,3.55983
10167,4.07826
10168,2.98094
10169,3.41583
10170,4.23695
10171,3.90142
10172,4.54581
10173,4.74095
10174,4.8734
10175,4.28708
10176,3.87681
10177,4.43373
10178,3.74336
10179,3.76152
10180,3.92865
10181,4.12417
10182,3.51088
10183,3.63515
10184,4.3189
10185,3.41395
10186,2.79095
10187,4.33618
10188,2.00358
10189,4.16455
10190,3.30223
10191,2.69431
10192,3.45392
10193,3.63357
10194,2.13236
10195,3.68944
10196,2.3063
10197,2.33343
10198,4.15058
10199,3.7043
10200,3.23374
10201,2.02449
10202,4.03127
10203,3.31767
10204,4.12556
10205,3.71239
10206,4.04683
10207,3.59146
10208,4.10513
10209,4.17461
10210,2.88099
10211,3.89384
10212,3.82921
10213,2.60168
10214,1.77087
10215,4.19798
10216,4.44433
10217,3.89383
10218,4.09823
10219,4.37667
10220,4.59321
10221,4.48525
10222,4.23569
10223,3.15364
10224,3.45238
10225,2.68242
10226,3.09033
10227,2.32012
10228,2.67374
10229,3.76734
10230,3.0788
10231,3.21302
10232,3.23596
10233,1.80665
10234,3.57056
10235,3.12327
10236,2.03657
10237,3.67713
10238,3.09385
10239,3.38247
10240,3.78735
10241,3.0997
10242,2.44853
10243,2.59661
10244,3.26538
10245,2.87975
10246,3.17332
10247,3.15691
10248,3.16805
10249,2.65531
10250,3.50288
10251,3.39125
10252,3.00768
10253,3.49054
10254,3.55012
10255,2.9583
10256,3.45014
10257,2.71611
10258,2.84255
10259,3.19014
10260,2.5508
10261,3.58655
10262,2.63229
10263,3.73129
10264,4.00133
10265,4.14898
10266,3.0358
10267,3.73522
10268,4.31554
10269,3.99632
10270,3.99931
10271,3.4523
10272,4.22854
10273,3.88547
10274,3.04409
10275,4.21558
10276,4.05203
10277,3.88236
10278,3.41072
10279,4.27313
10280,4.26131
10281,3.57482
10282,4.17699
10283,3.63617
10284,4.37845
10285,3.88078
10286,4.46495
10287,3.59281
10288,4.13112
10289,3.83106
10290,3.74686
10291,3.50386
10292,2.73204
10293,3.402
10294,2.53256
10295,4.30474
10296,4.25153
10297,2.8452
10298,3.23743
10299,3.43412
10300,3.29407
10301,3.77887
10302,3.0779
10303,3.63099
10304,3.34377
10305,3.80841
10306,3.25038
10307,3.93958
10308,4.12147
10309,3.41441
10310,3.46683
10311,3.96821
10312,3.87449
10313,3.00294
10314,3.1445
10315,3.72162
10316,4.21394
10317,3.81372
10318,1.31103
10319,2.12356
10320,4.03229
10321,4.12217
10322,3.15402
10323,3.40464
10324,3.35322
10325,2.97811
10326,2.59623
10327,3.39393
10328,3.43371
10329,3.99307
10330,3.49413
10331,2.31059
10332,3.41153
10333,3.81792
10334,4.08634
10335,2.88111
10336,3.6006
10337,4.07706
10338,4.0819
10339,3.98141
10340,3.31001
10341,4.14667
10342,3.45953
10343,3.48334
10344,3.41057
10345,4.48188
10346,3.52769
10347,3.31857
10348,4.04248
10349,1.81683
10350,4.29994
10351,3.99307
10352,3.63207
10353,3.34456
10354,3.50685
10355,3.83678
10356,3.63224
10357,3.06393
10358,3.04241
10359,3.86617
10360,2.96891
10361,2.81037
10362,4.35168
